fuel_type,salt_type,U235F4_mole_frac,UF4_mole_frac,pitch,Tave_fuel,mod_salt_ratio,k_inf,conversion_ratio,fast_flux_graph,feedback_doppler,labels
2.0,3.0,14.0,10.0,8.5,1000.0,5.367,0.208667,5.68008,79.2579,0.184,3
2.0,1.0,5.0,90.0,4.75,900.0,7.9135,0.967786,0.970443,89.9684,0.0,10
2.0,1.0,14.0,10.0,12.25,1000.0,5.367,0.57321,2.34395,88.9758,-0.942,16
2.0,2.0,14.0,10.0,12.25,1000.0,5.367,0.492766,2.57851,90.2238,0.577,2
2.0,3.0,14.0,10.0,12.25,1000.0,5.367,0.208726,5.65498,79.0168,-1.975,3
2.0,1.0,14.0,10.0,16.0,1000.0,5.367,0.56836,2.32634,89.8427,-4.867,16
2.0,2.0,14.0,10.0,16.0,1000.0,5.367,0.493084,2.54291,90.7726,-1.264,2
2.0,3.0,14.0,10.0,16.0,1000.0,5.367,0.209352,5.53569,82.3056,-0.318,3
2.0,1.0,14.0,10.0,1.0,1000.0,7.9135,0.482483,2.90518,96.3006,-4.855,13
2.0,2.0,14.0,10.0,1.0,1000.0,7.9135,0.387071,3.54067,86.7618,2.703,3
2.0,3.0,14.0,10.0,1.0,1000.0,7.9135,0.197796,6.24608,87.3597,-1.908,3
2.0,1.0,14.0,10.0,4.75,1000.0,7.9135,0.570196,2.35148,91.0386,-6.14,13
2.0,2.0,5.0,90.0,4.75,900.0,7.9135,0.863077,1.11537,82.3054,0.0,2
2.0,2.0,14.0,10.0,4.75,1000.0,7.9135,0.464168,2.82994,84.3653,0.722,3
2.0,3.0,14.0,10.0,4.75,1000.0,7.9135,0.210894,5.25361,92.7291,-0.402,3
2.0,1.0,14.0,10.0,8.5,1000.0,7.9135,0.594445,2.22635,93.7015,4.232,13
2.0,2.0,14.0,10.0,8.5,1000.0,7.9135,0.498389,2.54688,92.1032,-0.162,3
2.0,3.0,14.0,10.0,8.5,1000.0,7.9135,0.213116,5.20489,91.3218,0.074,3
2.0,1.0,14.0,10.0,12.25,1000.0,7.9135,0.595982,2.1946,94.7379,-1.36,16
2.0,2.0,14.0,10.0,12.25,1000.0,7.9135,0.510183,2.44275,95.4416,-0.205,2
2.0,3.0,14.0,10.0,12.25,1000.0,7.9135,0.212194,5.27423,88.2177,-1.59,3
2.0,1.0,14.0,10.0,16.0,1000.0,7.9135,0.588806,2.20522,95.3343,3.735,16
2.0,2.0,14.0,10.0,16.0,1000.0,7.9135,0.504925,2.43295,97.0273,2.076,2
2.0,3.0,5.0,90.0,4.75,900.0,7.9135,0.569236,1.64304,84.7531,0.0,3
2.0,3.0,14.0,10.0,16.0,1000.0,7.9135,0.211646,5.35134,89.3499,0.295,3
2.0,1.0,14.0,10.0,1.0,1000.0,10.46,0.537004,2.50763,110.811,-1.266,13
2.0,2.0,14.0,10.0,1.0,1000.0,10.46,0.431235,3.07179,100.459,0.968,3
2.0,3.0,14.0,10.0,1.0,1000.0,10.46,0.199352,5.74253,100.725,-2.349,3
2.0,1.0,14.0,10.0,4.75,1000.0,10.46,0.617729,2.11142,101.299,-2.953,13
2.0,2.0,14.0,10.0,4.75,1000.0,10.46,0.500013,2.54509,94.7826,1.689,3
2.0,3.0,14.0,10.0,4.75,1000.0,10.46,0.215093,4.80337,104.631,-0.334,3
2.0,1.0,14.0,10.0,8.5,1000.0,10.46,0.618552,2.09212,99.464,-4.1,13
2.0,2.0,14.0,10.0,8.5,1000.0,10.46,0.517445,2.39234,98.4383,-2.51,3
2.0,3.0,14.0,10.0,8.5,1000.0,10.46,0.216794,4.75551,102.82,-0.302,3
2.0,1.0,5.0,90.0,8.5,900.0,7.9135,1.03246,0.861681,94.3068,0.0,10
2.0,1.0,14.0,10.0,12.25,1000.0,10.46,0.614757,2.09504,99.6463,-0.583,16
2.0,2.0,14.0,10.0,12.25,1000.0,10.46,0.51951,2.34801,99.9212,-3.371,2
2.0,3.0,14.0,10.0,12.25,1000.0,10.46,0.215919,4.88642,98.851,0.06,3
2.0,1.0,14.0,10.0,16.0,1000.0,10.46,0.595975,2.13406,98.958,-2.365,16
2.0,2.0,14.0,10.0,16.0,1000.0,10.46,0.512895,2.34345,99.9897,-0.203,2
2.0,3.0,14.0,10.0,16.0,1000.0,10.46,0.21217,5.12097,93.954,-1.58,3
3.0,1.0,14.0,10.0,1.0,1000.0,0.274,2.01246,0.0315423,9.50632,-0.95,15
3.0,2.0,14.0,10.0,1.0,1000.0,0.274,2.00605,0.0330129,8.13071,-3.44,9
3.0,3.0,14.0,10.0,1.0,1000.0,0.274,2.35487,0.0222554,6.67881,-3.96,4
3.0,1.0,14.0,10.0,4.75,1000.0,0.274,2.0227,0.0349148,8.79886,-1.24,15
2.0,2.0,5.0,90.0,8.5,900.0,7.9135,0.938153,0.955495,91.3392,0.0,2
3.0,2.0,14.0,10.0,4.75,1000.0,0.274,2.01661,0.0349904,7.57082,-2.36,9
3.0,3.0,14.0,10.0,4.75,1000.0,0.274,2.36837,0.0233178,6.02139,-6.11,4
3.0,1.0,14.0,10.0,8.5,1000.0,0.274,2.03041,0.0365249,7.99658,-0.35,15
3.0,2.0,14.0,10.0,8.5,1000.0,0.274,2.02346,0.0346857,6.03626,-2.47,9
3.0,3.0,14.0,10.0,8.5,1000.0,0.274,2.38781,0.0229025,4.25185,-1.79,4
3.0,1.0,14.0,10.0,12.25,1000.0,0.274,2.03328,0.0340251,6.50059,0.45,15
3.0,2.0,14.0,10.0,12.25,1000.0,0.274,2.02772,0.0332838,4.99017,-2.6,9
3.0,3.0,14.0,10.0,12.25,1000.0,0.274,2.4002,0.021678,2.78143,5.1,4
3.0,1.0,14.0,10.0,16.0,1000.0,0.274,2.03998,0.0326275,4.63608,0.31,15
3.0,2.0,14.0,10.0,16.0,1000.0,0.274,2.03373,0.0330476,3.6577,3.77,9
2.0,3.0,5.0,90.0,8.5,900.0,7.9135,0.58312,1.58704,80.8366,0.0,3
3.0,3.0,14.0,10.0,16.0,1000.0,0.274,2.39999,0.0223144,2.33012,-1.7,4
3.0,1.0,14.0,10.0,1.0,1000.0,2.8205,1.95356,0.0373612,28.9727,-1.39,15
3.0,2.0,14.0,10.0,1.0,1000.0,2.8205,1.95459,0.0375339,25.597,-5.43,9
3.0,3.0,14.0,10.0,1.0,1000.0,2.8205,2.24958,0.0255704,21.3416,-8.29,4
3.0,1.0,14.0,10.0,4.75,1000.0,2.8205,1.98585,0.0456419,28.1596,-1.95,15
3.0,2.0,14.0,10.0,4.75,1000.0,2.8205,1.98376,0.0434836,24.1811,-6.02,9
3.0,3.0,14.0,10.0,4.75,1000.0,2.8205,2.3003,0.0292253,20.3713,-6.33,4
3.0,1.0,14.0,10.0,8.5,1000.0,2.8205,2.0045,0.0415928,24.1715,-3.83,15
3.0,2.0,14.0,10.0,8.5,1000.0,2.8205,2.00665,0.039298,18.0987,-2.77,9
3.0,3.0,14.0,10.0,8.5,1000.0,2.8205,2.34459,0.0260147,14.5368,-6.3,4
2.0,1.0,5.0,10.0,16.0,900.0,2.8205,0.287196,5.79694,78.7136,0.0,16
2.0,1.0,5.0,90.0,12.25,900.0,7.9135,1.05796,0.802315,97.9805,0.0,16
3.0,1.0,14.0,10.0,12.25,1000.0,2.8205,2.01892,0.0361619,18.6491,-2.79,15
3.0,2.0,14.0,10.0,12.25,1000.0,2.8205,2.01732,0.0363116,14.0906,-3.93,9
3.0,3.0,14.0,10.0,12.25,1000.0,2.8205,2.36907,0.0231626,10.2309,-6.58,4
3.0,1.0,14.0,10.0,16.0,1000.0,2.8205,2.02743,0.0334677,15.1731,-0.0800000000001,15
3.0,2.0,14.0,10.0,16.0,1000.0,2.8205,2.02338,0.0338792,10.7911,-1.37,9
3.0,3.0,14.0,10.0,16.0,1000.0,2.8205,2.38499,0.0219371,6.81758,-1.19,4
3.0,1.0,14.0,10.0,1.0,1000.0,5.367,1.91013,0.0433919,44.2269,-3.34,15
3.0,2.0,14.0,10.0,1.0,1000.0,5.367,1.91592,0.0434487,39.6538,-5.45,9
3.0,3.0,14.0,10.0,1.0,1000.0,5.367,2.17337,0.0287445,33.7378,-9.79,4
3.0,1.0,14.0,10.0,4.75,1000.0,5.367,1.95836,0.0538663,43.7042,-2.56,15
2.0,2.0,5.0,90.0,12.25,900.0,7.9135,0.969796,0.877008,95.6919,0.0,2
3.0,2.0,14.0,10.0,4.75,1000.0,5.367,1.96041,0.0513342,38.0203,-5.02,9
3.0,3.0,14.0,10.0,4.75,1000.0,5.367,2.24872,0.0338466,32.4257,-8.19,4
3.0,1.0,14.0,10.0,8.5,1000.0,5.367,1.99104,0.0433029,37.2751,0.0,15
3.0,2.0,14.0,10.0,8.5,1000.0,5.367,1.99212,0.0418928,30.0931,-2.83,9
3.0,3.0,14.0,10.0,8.5,1000.0,5.367,2.31256,0.0288986,24.2082,-4.05,4
3.0,1.0,14.0,10.0,12.25,1000.0,5.367,2.00528,0.0377601,29.9475,-4.94,15
3.0,2.0,14.0,10.0,12.25,1000.0,5.367,2.00793,0.0363379,21.5723,-2.63,9
3.0,3.0,14.0,10.0,12.25,1000.0,5.367,2.35029,0.0242314,16.9862,-5.2,4
3.0,1.0,14.0,10.0,16.0,1000.0,5.367,2.01887,0.0338395,23.4806,-1.05,15
3.0,2.0,14.0,10.0,16.0,1000.0,5.367,2.01724,0.0348473,16.083,-0.7,9
2.0,3.0,5.0,90.0,12.25,900.0,7.9135,0.586032,1.60522,79.0816,0.0,3
3.0,3.0,14.0,10.0,16.0,1000.0,5.367,2.36989,0.022848,11.3332,-2.87,4
3.0,1.0,14.0,10.0,1.0,1000.0,7.9135,1.87783,0.0504584,56.9238,-3.32,15
3.0,2.0,14.0,10.0,1.0,1000.0,7.9135,1.88635,0.0486441,51.3905,-5.07,9
3.0,3.0,14.0,10.0,1.0,1000.0,7.9135,2.11312,0.0327138,44.0975,-13.65,4
3.0,1.0,14.0,10.0,4.75,1000.0,7.9135,1.94079,0.059024,57.2983,-2.41,15
3.0,2.0,14.0,10.0,4.75,1000.0,7.9135,1.94454,0.0550267,49.4242,-3.74,9
3.0,3.0,14.0,10.0,4.75,1000.0,7.9135,2.20723,0.0383785,42.9818,-12.68,4
3.0,1.0,14.0,10.0,8.5,1000.0,7.9135,1.9752,0.0461864,49.9897,-2.79,15
3.0,2.0,14.0,10.0,8.5,1000.0,7.9135,1.98103,0.0435864,39.8396,-4.65,9
3.0,3.0,14.0,10.0,8.5,1000.0,7.9135,2.28331,0.0295333,32.108,-12.06,4
2.0,1.0,5.0,90.0,16.0,900.0,7.9135,1.05036,0.795441,97.6122,0.0,16
3.0,1.0,14.0,10.0,12.25,1000.0,7.9135,1.99621,0.0390008,39.1414,-0.2,15
3.0,2.0,14.0,10.0,12.25,1000.0,7.9135,1.99745,0.0370628,30.3994,-5.4,9
3.0,3.0,14.0,10.0,12.25,1000.0,7.9135,2.33252,0.0244452,22.5564,-4.68,4
3.0,1.0,14.0,10.0,16.0,1000.0,7.9135,2.00897,0.0343745,29.7708,1.46,15
3.0,2.0,14.0,10.0,16.0,1000.0,7.9135,2.01044,0.0338494,21.2901,2.64,9
3.0,3.0,14.0,10.0,16.0,1000.0,7.9135,2.35234,0.0237251,15.9724,-10.64,4
3.0,1.0,14.0,10.0,1.0,1000.0,10.46,1.85202,0.057052,67.4348,-4.84,15
3.0,2.0,14.0,10.0,1.0,1000.0,10.46,1.85789,0.0540313,61.3959,-11.19,9
3.0,3.0,14.0,10.0,1.0,1000.0,10.46,2.06375,0.0354106,52.8421,-14.03,4
3.0,1.0,14.0,10.0,4.75,1000.0,10.46,1.9234,0.0620363,68.7219,-5.73,15
2.0,2.0,5.0,90.0,16.0,900.0,7.9135,0.968568,0.862439,97.7718,0.0,2
3.0,2.0,14.0,10.0,4.75,1000.0,10.46,1.92904,0.0592216,60.2666,-7.45,9
3.0,3.0,14.0,10.0,4.75,1000.0,10.46,2.17236,0.0407823,52.9679,-10.08,4
3.0,1.0,14.0,10.0,8.5,1000.0,10.46,1.96497,0.0476098,58.9858,-4.54,15
3.0,2.0,14.0,10.0,8.5,1000.0,10.46,1.97142,0.0451362,48.482,-3.2,9
3.0,3.0,14.0,10.0,8.5,1000.0,10.46,2.25884,0.0306248,40.6152,-15.03,4
3.0,1.0,14.0,10.0,12.25,1000.0,10.46,1.98878,0.0389829,45.5702,0.42,15
3.0,2.0,14.0,10.0,12.25,1000.0,10.46,1.98939,0.0364343,36.7663,-5.98,9
3.0,3.0,14.0,10.0,12.25,1000.0,10.46,2.31738,0.0251748,27.5597,-3.76,4
3.0,1.0,14.0,10.0,16.0,1000.0,10.46,1.99961,0.0338559,35.8243,-2.81,15
3.0,2.0,14.0,10.0,16.0,1000.0,10.46,2.00329,0.0338145,27.0966,-1.52,9
2.0,3.0,5.0,90.0,16.0,900.0,7.9135,0.583447,1.61786,75.1073,0.0,3
3.0,3.0,14.0,10.0,16.0,1000.0,10.46,2.33985,0.0230273,20.6261,-9.27,4
1.0,1.0,14.0,30.0,1.0,1000.0,0.274,1.02507,0.69587,15.6384,-4.52,13
1.0,2.0,14.0,30.0,1.0,1000.0,0.274,1.00076,0.717278,13.0178,-5.47,8
1.0,3.0,14.0,30.0,1.0,1000.0,0.274,1.04453,0.703496,14.235,-3.17,1
1.0,1.0,14.0,30.0,4.75,1000.0,0.274,1.04694,0.676554,16.7023,-2.95,13
1.0,2.0,14.0,30.0,4.75,1000.0,0.274,1.02117,0.696004,15.1643,-3.15,8
1.0,3.0,14.0,30.0,4.75,1000.0,0.274,1.04285,0.712636,14.509,-3.17,1
1.0,1.0,14.0,30.0,8.5,1000.0,0.274,1.07845,0.63936,23.3291,-4.64,13
1.0,2.0,14.0,30.0,8.5,1000.0,0.274,1.05337,0.644618,22.4413,-4.24,8
1.0,3.0,14.0,30.0,8.5,1000.0,0.274,1.04504,0.698166,14.1503,-1.87,1
2.0,1.0,5.0,90.0,1.0,900.0,10.46,0.831623,1.22353,104.538,0.0,10
1.0,1.0,14.0,30.0,12.25,1000.0,0.274,1.127,0.586063,34.4412,-4.49,19
1.0,2.0,14.0,30.0,12.25,1000.0,0.274,1.10268,0.594253,35.0346,-3.96,8
1.0,3.0,14.0,30.0,12.25,1000.0,0.274,1.04805,0.699267,14.5599,-2.59,1
1.0,1.0,14.0,30.0,16.0,1000.0,0.274,1.16806,0.544997,43.527,-4.59,19
1.0,2.0,14.0,30.0,16.0,1000.0,0.274,1.13941,0.552856,43.7016,-8.95,8
1.0,3.0,14.0,30.0,16.0,1000.0,0.274,1.05111,0.679705,18.2499,-2.78,1
1.0,1.0,14.0,30.0,1.0,1000.0,2.8205,1.03616,0.656804,44.8284,-2.9,13
1.0,2.0,14.0,30.0,1.0,1000.0,2.8205,1.00725,0.679383,38.9088,-5.66,8
1.0,3.0,14.0,30.0,1.0,1000.0,2.8205,1.03711,0.659981,40.7205,-3.94,1
1.0,1.0,14.0,30.0,4.75,1000.0,2.8205,1.14446,0.559948,49.1088,-4.49,13
2.0,2.0,5.0,90.0,1.0,900.0,10.46,0.725773,1.43361,92.9344,0.0,2
1.0,2.0,14.0,30.0,4.75,1000.0,2.8205,1.10114,0.586767,43.3139,-4.88,8
1.0,3.0,14.0,30.0,4.75,1000.0,2.8205,1.04247,0.629626,43.0603,-3.36,1
1.0,1.0,14.0,30.0,8.5,1000.0,2.8205,1.21842,0.487295,58.6693,-0.21,13
1.0,2.0,14.0,30.0,8.5,1000.0,2.8205,1.17419,0.513694,56.1305,-2.19,8
1.0,3.0,14.0,30.0,8.5,1000.0,2.8205,1.05636,0.613351,43.021,-3.32,1
1.0,1.0,14.0,30.0,12.25,1000.0,2.8205,1.26766,0.449472,67.9224,-1.27,19
1.0,2.0,14.0,30.0,12.25,1000.0,2.8205,1.22883,0.462067,67.1137,-4.88,8
1.0,3.0,14.0,30.0,12.25,1000.0,2.8205,1.06422,0.604513,42.6387,-0.89,1
1.0,1.0,14.0,30.0,16.0,1000.0,2.8205,1.29147,0.427833,72.291,-1.68,19
1.0,2.0,14.0,30.0,16.0,1000.0,2.8205,1.24931,0.439656,71.1867,-5.59,8
2.0,3.0,5.0,90.0,1.0,900.0,10.46,0.525719,1.956,93.4003,0.0,3
1.0,3.0,14.0,30.0,16.0,1000.0,2.8205,1.06751,0.595008,43.3284,-1.21,1
1.0,1.0,14.0,30.0,1.0,1000.0,5.367,1.06476,0.610753,66.1876,-3.45,13
1.0,2.0,14.0,30.0,1.0,1000.0,5.367,1.0259,0.643172,58.8836,-6.23,8
1.0,3.0,14.0,30.0,1.0,1000.0,5.367,1.02653,0.624624,59.7584,-6.08,3
1.0,1.0,14.0,30.0,4.75,1000.0,5.367,1.22561,0.47672,70.3264,-1.56,13
1.0,2.0,14.0,30.0,4.75,1000.0,5.367,1.17341,0.506362,63.3809,0.64,8
1.0,3.0,14.0,30.0,4.75,1000.0,5.367,1.04918,0.569635,63.3171,-4.01,3
1.0,1.0,14.0,30.0,8.5,1000.0,5.367,1.29555,0.426677,76.2997,0.57,13
1.0,2.0,14.0,30.0,8.5,1000.0,5.367,1.24229,0.441054,72.6224,-1.88,8
1.0,3.0,14.0,30.0,8.5,1000.0,5.367,1.0702,0.546663,61.3385,-1.05,3
2.0,1.0,5.0,90.0,4.75,900.0,10.46,1.03583,0.847273,101.068,0.0,10
1.0,1.0,14.0,30.0,12.25,1000.0,5.367,1.32629,0.395421,81.0845,-2.64,19
1.0,2.0,14.0,30.0,12.25,1000.0,5.367,1.28058,0.411222,78.89,-0.82,8
1.0,3.0,14.0,30.0,12.25,1000.0,5.367,1.07706,0.547098,58.7992,-1.86,1
1.0,1.0,14.0,30.0,16.0,1000.0,5.367,1.33013,0.388862,82.7503,-1.93,19
1.0,2.0,14.0,30.0,16.0,1000.0,5.367,1.28662,0.4017,81.5005,-2.44,8
1.0,3.0,14.0,30.0,16.0,1000.0,5.367,1.07603,0.551443,56.6355,-1.09,1
1.0,1.0,14.0,30.0,1.0,1000.0,7.9135,1.09513,0.572487,82.9159,-4.62,13
1.0,2.0,14.0,30.0,1.0,1000.0,7.9135,1.05445,0.602694,74.3331,-3.01,8
1.0,3.0,14.0,30.0,1.0,1000.0,7.9135,1.0148,0.60543,74.2755,-5.9,3
1.0,1.0,14.0,30.0,4.75,1000.0,7.9135,1.28901,0.424558,84.0967,-0.41,13
2.0,2.0,5.0,10.0,16.0,900.0,2.8205,0.232,6.80871,80.4174,0.0,2
2.0,2.0,5.0,90.0,4.75,900.0,10.46,0.914324,1.00617,91.5406,0.0,2
1.0,2.0,14.0,30.0,4.75,1000.0,7.9135,1.22944,0.457166,77.1669,4.59,8
1.0,3.0,14.0,30.0,4.75,1000.0,7.9135,1.0571,0.513251,79.7337,-3.02,3
1.0,1.0,14.0,30.0,8.5,1000.0,7.9135,1.34665,0.378334,88.1559,5.34,13
1.0,2.0,14.0,30.0,8.5,1000.0,7.9135,1.28866,0.40642,83.8601,-1.4,8
1.0,3.0,14.0,30.0,8.5,1000.0,7.9135,1.07891,0.505026,75.6485,-0.75,3
1.0,1.0,14.0,30.0,12.25,1000.0,7.9135,1.36249,0.364355,90.076,-3.56,19
1.0,2.0,14.0,30.0,12.25,1000.0,7.9135,1.31253,0.381086,88.6797,-2.12,8
1.0,3.0,14.0,30.0,12.25,1000.0,7.9135,1.08324,0.509427,69.9034,-1.74,1
1.0,1.0,14.0,30.0,16.0,1000.0,7.9135,1.35305,0.365059,89.0667,-4.32,19
1.0,2.0,14.0,30.0,16.0,1000.0,7.9135,1.3127,0.376591,88.8616,3.8,8
2.0,3.0,5.0,90.0,4.75,900.0,10.46,0.576842,1.49156,96.8066,0.0,3
1.0,3.0,14.0,30.0,16.0,1000.0,7.9135,1.08012,0.527325,63.251,-0.0599999999999,1
1.0,1.0,14.0,30.0,1.0,1000.0,10.46,1.13328,0.533656,95.8172,-3.28,13
1.0,2.0,14.0,30.0,1.0,1000.0,10.46,1.08366,0.568241,87.4959,-1.24,8
1.0,3.0,14.0,30.0,1.0,1000.0,10.46,1.00785,0.575617,86.6379,-5.36,3
1.0,1.0,14.0,30.0,4.75,1000.0,10.46,1.33982,0.382184,97.1991,0.31,13
1.0,2.0,14.0,30.0,4.75,1000.0,10.46,1.27569,0.412906,88.5621,6.38,8
1.0,3.0,14.0,30.0,4.75,1000.0,10.46,1.06544,0.478819,92.8498,-1.65,3
1.0,1.0,14.0,30.0,8.5,1000.0,10.46,1.37909,0.355774,96.6747,-3.33,13
1.0,2.0,14.0,30.0,8.5,1000.0,10.46,1.31861,0.382365,91.1526,-0.48,8
1.0,3.0,14.0,30.0,8.5,1000.0,10.46,1.08629,0.466431,85.3074,-1.3,3
2.0,1.0,5.0,90.0,8.5,900.0,10.46,1.0758,0.786577,101.612,0.0,10
1.0,1.0,14.0,30.0,12.25,1000.0,10.46,1.38247,0.347703,95.6492,-9.02,19
1.0,2.0,14.0,30.0,12.25,1000.0,10.46,1.33454,0.36117,93.3354,-1.24,8
1.0,3.0,14.0,30.0,12.25,1000.0,10.46,1.09026,0.479249,80.3801,0.24,1
1.0,1.0,14.0,30.0,16.0,1000.0,10.46,1.37227,0.348828,95.296,1.19,19
1.0,2.0,14.0,30.0,16.0,1000.0,10.46,1.32139,0.361569,92.2693,-4.12,8
1.0,3.0,14.0,30.0,16.0,1000.0,10.46,1.0839,0.504498,71.6413,-0.39,1
2.0,1.0,14.0,30.0,1.0,1000.0,0.274,0.45194,2.87199,17.203,-5.613,13
2.0,2.0,14.0,30.0,1.0,1000.0,0.274,0.424831,3.04087,14.398,-5.488,2
2.0,3.0,14.0,30.0,1.0,1000.0,0.274,0.430521,3.15531,16.2165,-1.797,14
2.0,1.0,14.0,30.0,4.75,1000.0,0.274,0.502844,2.51722,23.0723,-7.756,13
2.0,2.0,5.0,90.0,8.5,900.0,10.46,0.975777,0.876843,98.3387,0.0,2
2.0,2.0,14.0,30.0,4.75,1000.0,0.274,0.473161,2.67825,21.8312,-3.654,2
2.0,3.0,14.0,30.0,4.75,1000.0,0.274,0.433725,3.05557,17.8845,-1.412,14
2.0,1.0,14.0,30.0,8.5,1000.0,0.274,0.586375,2.074,37.9244,-7.81,13
2.0,2.0,14.0,30.0,8.5,1000.0,0.274,0.555008,2.17633,39.5646,0.624,2
2.0,3.0,14.0,30.0,8.5,1000.0,0.274,0.438546,2.91791,21.829,-0.51,14
2.0,1.0,14.0,30.0,12.25,1000.0,0.274,0.669352,1.75114,51.6346,-2.614,16
2.0,2.0,14.0,30.0,12.25,1000.0,0.274,0.630281,1.82804,53.1878,-1.19,2
2.0,3.0,14.0,30.0,12.25,1000.0,0.274,0.445598,2.73081,30.8296,-1.947,14
2.0,1.0,14.0,30.0,16.0,1000.0,0.274,0.722136,1.57392,60.2653,-8.577,16
2.0,2.0,14.0,30.0,16.0,1000.0,0.274,0.680623,1.63523,62.1852,-3.516,2
2.0,3.0,5.0,90.0,8.5,900.0,10.46,0.589249,1.45077,92.2512,0.0,3
2.0,3.0,14.0,30.0,16.0,1000.0,0.274,0.452323,2.6458,38.1633,0.397,14
2.0,1.0,14.0,30.0,1.0,1000.0,2.8205,0.529457,2.31873,49.6632,-6.901,13
2.0,2.0,14.0,30.0,1.0,1000.0,2.8205,0.480393,2.55065,42.9063,-3.412,2
2.0,3.0,14.0,30.0,1.0,1000.0,2.8205,0.435662,2.82694,45.8644,-3.973,14
2.0,1.0,14.0,30.0,4.75,1000.0,2.8205,0.67413,1.7205,57.225,-5.146,13
2.0,2.0,14.0,30.0,4.75,1000.0,2.8205,0.615939,1.88631,54.3211,-4.418,2
2.0,3.0,14.0,30.0,4.75,1000.0,2.8205,0.451063,2.54707,51.5198,-3.406,14
2.0,1.0,14.0,30.0,8.5,1000.0,2.8205,0.783578,1.39547,71.9948,-8.027,13
2.0,2.0,14.0,30.0,8.5,1000.0,2.8205,0.724301,1.49173,72.2168,-2.997,2
2.0,3.0,14.0,30.0,8.5,1000.0,2.8205,0.465129,2.3783,58.1828,-1.482,14
2.0,1.0,5.0,90.0,12.25,900.0,10.46,1.08378,0.763213,102.303,0.0,16
2.0,1.0,14.0,30.0,12.25,1000.0,2.8205,0.842495,1.23229,81.1846,-11.134,16
2.0,2.0,14.0,30.0,12.25,1000.0,2.8205,0.785228,1.31021,81.7943,2.591,2
2.0,3.0,14.0,30.0,12.25,1000.0,2.8205,0.473983,2.2084,63.9693,-3.007,14
2.0,1.0,14.0,30.0,16.0,1000.0,2.8205,0.868794,1.17742,85.2251,-5.897,16
2.0,2.0,14.0,30.0,16.0,1000.0,2.8205,0.811907,1.22623,86.6412,0.0420000000001,2
2.0,3.0,14.0,30.0,16.0,1000.0,2.8205,0.477581,2.17121,65.751,-1.174,14
2.0,1.0,14.0,30.0,1.0,1000.0,5.367,0.611269,1.89756,72.8209,-9.49,13
2.0,2.0,14.0,30.0,1.0,1000.0,5.367,0.544975,2.17281,64.2913,1.22,3
2.0,3.0,14.0,30.0,1.0,1000.0,5.367,0.439401,2.60178,66.5946,-3.48,3
2.0,1.0,14.0,30.0,4.75,1000.0,5.367,0.78734,1.37418,77.2356,-0.256,13
2.0,2.0,5.0,90.0,12.25,900.0,10.46,0.992403,0.839349,100.772,0.0,2
2.0,2.0,14.0,30.0,4.75,1000.0,5.367,0.706673,1.55502,72.2567,3.196,3
2.0,3.0,14.0,30.0,4.75,1000.0,5.367,0.467917,2.1779,73.4139,-0.657,3
2.0,1.0,14.0,30.0,8.5,1000.0,5.367,0.872815,1.17209,87.2058,-1.031,13
2.0,2.0,14.0,30.0,8.5,1000.0,5.367,0.798372,1.25948,86.0916,-0.976,3
2.0,3.0,14.0,30.0,8.5,1000.0,5.367,0.481514,2.05951,75.9656,-1.966,3
2.0,1.0,14.0,30.0,12.25,1000.0,5.367,0.910075,1.09045,92.4765,-1.205,16
2.0,2.0,14.0,30.0,12.25,1000.0,5.367,0.839278,1.155,92.1866,-1.197,2
2.0,3.0,14.0,30.0,12.25,1000.0,5.367,0.486903,1.99739,78.6772,-0.039,3
2.0,1.0,14.0,30.0,16.0,1000.0,5.367,0.912866,1.06354,93.795,-6.986,16
2.0,2.0,14.0,30.0,16.0,1000.0,5.367,0.845018,1.12799,94.4581,1.525,2
2.0,3.0,5.0,90.0,12.25,900.0,10.46,0.590347,1.47312,86.4226,0.0,3
2.0,3.0,14.0,30.0,16.0,1000.0,5.367,0.488198,1.98434,79.5247,-0.151,3
2.0,1.0,14.0,30.0,1.0,1000.0,7.9135,0.689008,1.62755,90.3517,-3.707,13
2.0,2.0,14.0,30.0,1.0,1000.0,7.9135,0.608697,1.86158,81.3875,2.024,3
2.0,3.0,14.0,30.0,1.0,1000.0,7.9135,0.441509,2.45635,82.7892,-3.978,3
2.0,1.0,14.0,30.0,4.75,1000.0,7.9135,0.866821,1.17719,90.922,-4.324,13
2.0,2.0,14.0,30.0,4.75,1000.0,7.9135,0.770457,1.33317,84.1709,1.177,3
2.0,3.0,14.0,30.0,4.75,1000.0,7.9135,0.480424,1.95668,88.3295,-0.193,3
2.0,1.0,14.0,30.0,8.5,1000.0,7.9135,0.925912,1.05304,95.9714,-3.858,13
2.0,2.0,14.0,30.0,8.5,1000.0,7.9135,0.843908,1.1424,94.4511,-0.193,3
2.0,3.0,14.0,30.0,8.5,1000.0,7.9135,0.493468,1.84231,89.7775,0.989,3
2.0,1.0,5.0,90.0,16.0,900.0,10.46,1.06858,0.766263,101.859,0.0,16
2.0,1.0,14.0,30.0,12.25,1000.0,7.9135,0.945617,1.00268,99.2622,-2.53,16
2.0,2.0,14.0,30.0,12.25,1000.0,7.9135,0.872659,1.07195,99.0824,4.763,2
2.0,3.0,14.0,30.0,12.25,1000.0,7.9135,0.496598,1.81076,89.838,0.78,3
